-0,0308111830;1,2129687530;0,0604399414;1,2144736235;-0,0308111830;0,0000000000;0,0308111830
-0,0109047860;0,1933019988;-1,7400194314;1,7507236460;-0,0109047860;-0,0000000000;0,0109047860
-0,0026472840;0,0309121441;-0,0255059887;0,0400763785;-0,0026472840;0,0000000000;0,0026472840
-0,0191140790;1,4222963294;-1,1716210143;1,8427215334;-0,0191140790;0,0000000000;0,0191140790
0,1487513480;-1,1692288179;1,0443410467;1,5677194425;0,1487513480;-0,0000000000;0,1487513480
-0,2584522370;-3,0310047690;1,0161135989;3,1967916347;-0,2584522370;0,0000000000;0,2584522370
0,1931852400;-0,5796065519;1,7009693218;1,7970087336;0,1931852400;-0,0000000000;0,1931852400
-0,0246769710;-0,9875502623;0,9502878255;1,3705117555;-0,0246769710;0,0000000000;0,0246769710
-0,0823049400;0,1560580961;-0,3564176301;0,3890856671;-0,0823049400;-0,0000000000;0,0823049400
0,1532713620;-1,6287386477;-0,8253026188;1,8259008722;0,1532713620;0,0000000000;0,1532713620
-0,0133934820;2,4025831861;-0,6946596698;2,5009914080;-0,0133934820;0,0000000000;0,0133934820
0,2255748510;0,9704760747;2,4925745271;2,6748367398;0,2255748510;0,0000000000;0,2255748510
0,0668628290;2,1956893806;-0,7190118397;2,3104176856;0,0668628290;-0,0000000000;0,0668628290
-0,0050076210;0,3778340720;-0,1254850470;0,3981269684;-0,0050076210;-0,0000000000;0,0050076210
0,0541338210;1,2126487489;-0,0246563956;1,2128993882;0,0541338210;0,0000000000;0,0541338210
0,3047195670;1,3876067646;0,2060291013;1,4028187779;0,3047195670;-0,0000000000;0,3047195670
0,0355312940;-1,1384818457;-1,9307707630;2,2414318309;0,0355312940;-0,0000000000;0,0355312940
-0,0741392230;0,3227780534;-0,5849896355;0,6681306350;-0,0741392230;0,0000000000;0,0741392230
0,0172312200;-0,8777362065;-0,9566063371;1,2982744442;0,0172312200;-0,0000000000;0,0172312200
0,0541427880;2,5458057514;0,1962043165;2,5533552549;0,0541427880;-0,0000000000;0,0541427880
-0,0530792400;-0,1457951690;-1,8980231333;1,9036144688;-0,0530792400;-0,0000000000;0,0530792400
0,0274161580;0,1658311932;-0,6169712118;0,6388688917;0,0274161580;-0,0000000000;0,0274161580
0,0509897810;0,7738691115;-0,4899132870;0,9159085274;0,0509897810;-0,0000000000;0,0509897810
0,0451858160;1,3876734416;-0,9020075213;1,6550695300;0,0451858160;-0,0000000000;0,0451858160
-0,0266955700;-0,8401060159;0,7776181877;1,1447568142;-0,0266955700;-0,0000000000;0,0266955700
0,0209146640;-1,9748471289;-1,3290115417;2,3803976266;0,0209146640;0,0000000000;0,0209146640
0,0201710480;-0,1429118152;-0,2621141901;0,2985425189;0,0201710480;-0,0000000000;0,0201710480
-0,0323242580;-1,4569887823;-1,4820229990;2,0782705506;-0,0323242580;-0,0000000000;0,0323242580
-0,0389081690;-1,8731604248;-0,1069133737;1,8762090626;-0,0389081690;-0,0000000000;0,0389081690
0,0022089210;0,1142434917;-1,1193781769;1,1251929072;0,0022089210;-0,0000000000;0,0022089210
-0,0086293960;0,1351449247;1,0583109813;1,0669050022;-0,0086293960;0,0000000000;0,0086293960
-0,0451898500;0,4899870920;1,0577737780;1,1657498512;-0,0451898500;0,0000000000;0,0451898500
-0,0472921390;-0,1897616833;1,5661271611;1,5775816243;-0,0472921390;0,0000000000;0,0472921390
0,0295604230;-0,5522082136;1,1567605559;1,2818068867;0,0295604230;0,0000000000;0,0295604230
-0,0118358560;1,9565278248;-1,7593027753;2,6311874476;-0,0118358560;0,0000000000;0,0118358560
-0,0033461570;-0,4637395072;-2,3844083496;2,4290857351;-0,0033461570;0,0000000000;0,0033461570
-0,1743579660;-1,5692977872;-1,7840405484;2,3760252994;-0,1743579660;-0,0000000000;0,1743579660
0,0805444050;0,6227347319;-1,9874968387;2,0827727265;0,0805444050;0,0000000000;0,0805444050
-0,1679375920;1,9296503411;0,3282672930;1,9573732027;-0,1679375920;0,0000000000;0,1679375920
0,2966011460;1,0734917282;-0,8872157879;1,3926723752;0,2966011460;-0,0000000000;0,2966011460
-0,0199053060;-1,1634139557;0,1296875697;1,1706198777;-0,0199053060;-0,0000000000;0,0199053060
-0,0114104350;-3,2768415148;-0,5871853987;3,3290354468;-0,0114104350;-0,0000000000;0,0114104350
0,0081757050;-0,1103490012;0,2708321708;0,2924499390;0,0081757050;-0,0000000000;0,0081757050
0,0068881510;0,0785939281;0,3714996877;0,3797222979;0,0068881510;-0,0000000000;0,0068881510
0,0210113660;-2,0044129830;-1,5054690953;2,5068124388;0,0210113660;-0,0000000000;0,0210113660
-0,0680387540;0,4399438541;-1,8234041148;1,8757273684;-0,0680387540;0,0000000000;0,0680387540
-0,0492791200;1,6321130545;0,9051195406;1,8662889394;-0,0492791200;-0,0000000000;0,0492791200
-0,0789948330;-2,0035032582;1,9121166446;2,7695153670;-0,0789948330;-0,0000000000;0,0789948330
0,0315030960;-1,2846579593;-0,6067341272;1,4207295216;0,0315030960;-0,0000000000;0,0315030960
0,0894453600;-2,5774916307;0,6807836187;2,6658824884;0,0894453600;0,0000000000;0,0894453600
0,1106466280;-2,9239184984;1,9719302828;3,5267277221;0,1106466280;-0,0000000000;0,1106466280
0,1441552940;-0,9483067742;2,6388995912;2,8041178275;0,1441552940;0,0000000000;0,1441552940
0,0350495240;-0,0503857544;0,2913659299;0,2956904282;0,0350495240;0,0000000000;0,0350495240
-0,1092107450;0,6217466536;-0,6704634781;0,9143796677;-0,1092107450;0,0000000000;0,1092107450
0,0262564270;1,5975303089;0,7684577629;1,7727465756;0,0262564270;-0,0000000000;0,0262564270
-0,0198525560;0,4384277927;0,6322151317;0,7693600601;-0,0198525560;-0,0000000000;0,0198525560
-0,0624121130;1,2964260984;1,5247271126;2,0013778745;-0,0624121130;-0,0000000000;0,0624121130
-0,0659569800;2,1328068451;-0,1884903877;2,1411197222;-0,0659569800;0,0000000000;0,0659569800
0,2795131500;-1,1503861941;-2,1075890970;2,4011081187;0,2795131500;0,0000000000;0,2795131500
0,0819692980;1,9871404292;1,0116101983;2,2298166469;0,0819692980;-0,0000000000;0,0819692980
0,0164856040;-1,2531780138;0,4853424070;1,3438796026;0,0164856040;0,0000000000;0,0164856040
0,0552488570;-1,7958459738;-2,0941194404;2,7586951612;0,0552488570;0,0000000000;0,0552488570
-0,0212634240;0,3726501345;-1,4059043225;1,4544535355;-0,0212634240;-0,0000000000;0,0212634240
0,0203160270;0,5722536758;0,8100385077;0,9917845801;0,0203160270;0,0000000000;0,0203160270
-0,0684775640;-1,1473807176;0,3172426307;1,1904307615;-0,0684775640;0,0000000000;0,0684775640
0,0096707840;2,9955268151;-1,0167301634;3,1633717968;0,0096707840;0,0000000000;0,0096707840
-0,0141753410;1,5863791256;-0,8678689021;1,8082574931;-0,0141753410;-0,0000000000;0,0141753410
-0,0122529990;-1,3447502407;-0,0047284492;1,3447585538;-0,0122529990;-0,0000000000;0,0122529990
0,0130995980;-1,7855344141;2,8080467066;3,3276507405;0,0130995980;-0,0000000000;0,0130995980
0,0196700770;-0,7844739175;-1,9357951021;2,0887082143;0,0196700770;0,0000000000;0,0196700770
-0,0089610750;-0,2268276817;0,4240158144;0,4808744202;-0,0089610750;0,0000000000;0,0089610750
-0,0124555290;-0,6442875488;-0,5359411282;0,8380568826;-0,0124555290;-0,0000000000;0,0124555290
-0,0102283750;-2,1161262748;-0,5981794895;2,1990473193;-0,0102283750;0,0000000000;0,0102283750
0,0127585540;0,6316464721;1,1855841578;1,3433491955;0,0127585540;-0,0000000000;0,0127585540
0,0086882350;1,6475318152;2,8267057012;3,2717925062;0,0086882350;-0,0000000000;0,0086882350
0,1308802810;-0,8146536185;0,1176887878;0,8231106663;0,1308802810;-0,0000000000;0,1308802810
0,0042992750;0,6715303577;1,8301433308;1,9494557273;0,0042992750;0,0000000000;0,0042992750
0,0026087730;-0,5301617090;0,0000000000;0,5301617090;0,0026087730;-0,0000000000;0,0026087730
-0,0386598820;0,6715303577;-1,8301433308;1,9494557273;-0,0386598820;0,0000000000;0,0386598820
-0,0353200210;-0,8146536185;-0,1176887878;0,8231106663;-0,0353200210;0,0000000000;0,0353200210
0,0394698600;1,6475318152;-2,8267057012;3,2717925062;0,0394698600;0,0000000000;0,0394698600
0,0458621380;0,6316464721;-1,1855841578;1,3433491955;0,0458621380;0,0000000000;0,0458621380
0,0257772060;-2,1161262748;0,5981794895;2,1990473193;0,0257772060;0,0000000000;0,0257772060
0,0154939530;-0,6442875488;0,5359411282;0,8380568826;0,0154939530;0,0000000000;0,0154939530
0,3617258070;-0,2268276817;-0,4240158144;0,4808744202;0,3617258070;0,0000000000;0,3617258070
-0,0413360370;-0,7844739175;1,9357951021;2,0887082143;-0,0413360370;-0,0000000000;0,0413360370
0,0653008070;-1,7855344141;-2,8080467066;3,3276507405;0,0653008070;-0,0000000000;0,0653008070
-0,0067116670;-1,3447502407;0,0047284492;1,3447585538;-0,0067116670;-0,0000000000;0,0067116670
0,0480167010;1,5863791256;0,8678689021;1,8082574931;0,0480167010;0,0000000000;0,0480167010
-0,4121986030;2,9955268151;1,0167301634;3,1633717968;-0,4121986030;-0,0000000000;0,4121986030
-0,5227935910;-1,1473807176;-0,3172426307;1,1904307615;-0,5227935910;-0,0000000000;0,5227935910
-0,3056097630;0,5722536758;-0,8100385077;0,9917845801;-0,3056097630;-0,0000000000;0,3056097630
-0,0410476330;0,3726501345;1,4059043225;1,4544535355;-0,0410476330;-0,0000000000;0,0410476330
-0,1462414260;-1,7958459738;2,0941194404;2,7586951612;-0,1462414260;0,0000000000;0,1462414260
-0,1059801130;-1,2531780138;-0,4853424070;1,3438796026;-0,1059801130;0,0000000000;0,1059801130
-0,0227888020;1,9871404292;-1,0116101983;2,2298166469;-0,0227888020;-0,0000000000;0,0227888020
0,0060237340;-1,1503861941;2,1075890970;2,4011081187;0,0060237340;-0,0000000000;0,0060237340
0,0380443450;2,1328068451;0,1884903877;2,1411197222;0,0380443450;-0,0000000000;0,0380443450
0,0220091040;1,2964260984;-1,5247271126;2,0013778745;0,0220091040;-0,0000000000;0,0220091040
-0,0259855720;0,4384277927;-0,6322151317;0,7693600601;-0,0259855720;-0,0000000000;0,0259855720
0,0258168890;1,5975303089;-0,7684577629;1,7727465756;0,0258168890;-0,0000000000;0,0258168890
-0,0053210690;0,6217466536;0,6704634781;0,9143796677;-0,0053210690;-0,0000000000;0,0053210690
0,0456128380;-0,0503857544;-0,2913659299;0,2956904282;0,0456128380;-0,0000000000;0,0456128380
0,0220133350;-0,9483067742;-2,6388995912;2,8041178275;0,0220133350;-0,0000000000;0,0220133350
0,0189985740;-2,9239184984;-1,9719302828;3,5267277221;0,0189985740;-0,0000000000;0,0189985740
-0,0305637550;-2,5774916307;-0,6807836187;2,6658824884;-0,0305637550;0,0000000000;0,0305637550
0,0148327030;-1,2846579593;0,6067341272;1,4207295216;0,0148327030;0,0000000000;0,0148327030
-0,0146289370;-2,0035032582;-1,9121166446;2,7695153670;-0,0146289370;-0,0000000000;0,0146289370
-0,0090701230;1,6321130545;-0,9051195406;1,8662889394;-0,0090701230;0,0000000000;0,0090701230
-0,0260645900;0,4399438541;1,8234041148;1,8757273684;-0,0260645900;-0,0000000000;0,0260645900
-0,0132033380;-2,0044129830;1,5054690953;2,5068124388;-0,0132033380;0,0000000000;0,0132033380
-0,3591921330;0,0785939281;-0,3714996877;0,3797222979;-0,3591921330;0,0000000000;0,3591921330
0,1126731490;-0,1103490012;-0,2708321708;0,2924499390;0,1126731490;-0,0000000000;0,1126731490
-0,1740637570;-3,2768415148;0,5871853987;3,3290354468;-0,1740637570;0,0000000000;0,1740637570
0,0243071090;-1,1634139557;-0,1296875697;1,1706198777;0,0243071090;-0,0000000000;0,0243071090
0,0483718780;1,0734917282;0,8872157879;1,3926723752;0,0483718780;0,0000000000;0,0483718780
-0,1097129290;1,9296503411;-0,3282672930;1,9573732027;-0,1097129290;-0,0000000000;0,1097129290
-0,0287584140;0,6227347319;1,9874968387;2,0827727265;-0,0287584140;0,0000000000;0,0287584140
0,0075536180;-1,5692977872;1,7840405484;2,3760252994;0,0075536180;-0,0000000000;0,0075536180
0,0305536280;-0,4637395072;2,3844083496;2,4290857351;0,0305536280;-0,0000000000;0,0305536280
0,0102471510;1,9565278248;1,7593027753;2,6311874476;0,0102471510;0,0000000000;0,0102471510
0,0348027980;-0,5522082136;-1,1567605559;1,2818068867;0,0348027980;-0,0000000000;0,0348027980
0,0015737650;-0,1897616833;-1,5661271611;1,5775816243;0,0015737650;-0,0000000000;0,0015737650
0,0098419840;0,4899870920;-1,0577737780;1,1657498512;0,0098419840;0,0000000000;0,0098419840
-0,0094443730;0,1351449247;-1,0583109813;1,0669050022;-0,0094443730;-0,0000000000;0,0094443730
-0,0301851220;0,1142434917;1,1193781769;1,1251929072;-0,0301851220;-0,0000000000;0,0301851220
-0,0096905960;-1,8731604248;0,1069133737;1,8762090626;-0,0096905960;-0,0000000000;0,0096905960
-0,3101071720;-1,4569887823;1,4820229990;2,0782705506;-0,3101071720;0,0000000000;0,3101071720
0,0591005460;-0,1429118152;0,2621141901;0,2985425189;0,0591005460;-0,0000000000;0,0591005460
0,0860714840;-1,9748471289;1,3290115417;2,3803976266;0,0860714840;-0,0000000000;0,0860714840
0,0148924650;-0,8401060159;-0,7776181877;1,1447568142;0,0148924650;-0,0000000000;0,0148924650
-0,0455404370;1,3876734416;0,9020075213;1,6550695300;-0,0455404370;-0,0000000000;0,0455404370
-0,4490098060;0,7738691115;0,4899132870;0,9159085274;-0,4490098060;0,0000000000;0,4490098060
-0,0189612580;0,1658311932;0,6169712118;0,6388688917;-0,0189612580;-0,0000000000;0,0189612580
-0,0817648250;-0,1457951690;1,8980231333;1,9036144688;-0,0817648250;-0,0000000000;0,0817648250
0,1742901800;2,5458057514;-0,1962043165;2,5533552549;0,1742901800;0,0000000000;0,1742901800
-0,0060510180;-0,8777362065;0,9566063371;1,2982744442;-0,0060510180;-0,0000000000;0,0060510180
-0,1038047670;0,3227780534;0,5849896355;0,6681306350;-0,1038047670;0,0000000000;0,1038047670
-0,2886346880;-1,1384818457;1,9307707630;2,2414318309;-0,2886346880;0,0000000000;0,2886346880
0,1147038340;1,3876067646;-0,2060291013;1,4028187779;0,1147038340;0,0000000000;0,1147038340
-0,1388478730;1,2126487489;0,0246563956;1,2128993882;-0,1388478730;-0,0000000000;0,1388478730
0,0973501800;0,3778340720;0,1254850470;0,3981269684;0,0973501800;0,0000000000;0,0973501800
0,3821237680;2,1956893806;0,7190118397;2,3104176856;0,3821237680;-0,0000000000;0,3821237680
-0,0471258010;0,9704760747;-2,4925745271;2,6748367398;-0,0471258010;-0,0000000000;0,0471258010
0,0814034790;2,4025831861;0,6946596698;2,5009914080;0,0814034790;0,0000000000;0,0814034790
-0,0834559870;-1,6287386477;0,8253026188;1,8259008722;-0,0834559870;-0,0000000000;0,0834559870
0,0742414970;0,1560580961;0,3564176301;0,3890856671;0,0742414970;-0,0000000000;0,0742414970
0,0271185560;-0,9875502623;-0,9502878255;1,3705117555;0,0271185560;-0,0000000000;0,0271185560
-0,0747224090;-0,5796065519;-1,7009693218;1,7970087336;-0,0747224090;0,0000000000;0,0747224090
-0,0455183980;-3,0310047690;-1,0161135989;3,1967916347;-0,0455183980;0,0000000000;0,0455183980
-0,0409081730;-1,1692288179;-1,0443410467;1,5677194425;-0,0409081730;0,0000000000;0,0409081730
0,0127775180;1,4222963294;1,1716210143;1,8427215334;0,0127775180;0,0000000000;0,0127775180
0,0388805460;0,0309121441;0,0255059887;0,0400763785;0,0388805460;0,0000000000;0,0388805460
0,0490858630;0,1933019988;1,7400194314;1,7507236460;0,0490858630;-0,0000000000;0,0490858630
0,0322362150;1,2129687530;-0,0604399414;1,2144736235;0,0322362150;0,0000000000;0,0322362150
-0,0591076840;-0,1358390482;0,2628513782;0,2958768225;-0,0591076840;-0,0000000000;0,0591076840
-0,0250012600;-1,4864400364;-1,2413303157;1,9365962239;-0,0250012600;-0,0000000000;0,0250012600
0,0064058900;1,4284634516;-2,7178072724;3,0703394279;0,0064058900;-0,0000000000;0,0064058900
0,0395201330;0,4978160367;1,4515824126;1,5345723531;0,0395201330;-0,0000000000;0,0395201330
0,0662165880;-0,2007486935;-1,1516248108;1,1689909079;0,0662165880;0,0000000000;0,0662165880
0,0357587300;1,9209985179;-2,0807462453;2,8319145897;0,0357587300;0,0000000000;0,0357587300
0,0284805410;1,8066268815;-0,4199451898;1,8547923472;0,0284805410;0,0000000000;0,0284805410
-0,0149593690;1,3567119478;1,6355558431;2,1250200529;-0,0149593690;0,0000000000;0,0149593690
-0,0039989900;-1,1048264331;-1,9570326055;2,2473580191;-0,0039989900;0,0000000000;0,0039989900
-0,0357907340;0,6239348087;-1,4562278742;1,5842645824;-0,0357907340;-0,0000000000;0,0357907340
-0,0399274300;1,9058122963;0,1846065043;1,9147323756;-0,0399274300;-0,0000000000;0,0399274300
-0,0480844970;1,1703825212;0,8028712620;1,4192947225;-0,0480844970;-0,0000000000;0,0480844970
0,0022073510;-0,1134298856;-1,0526254527;1,0587193597;0,0022073510;-0,0000000000;0,0022073510
0,0309506620;1,2864542531;-1,7636674237;2,1829996167;0,0309506620;-0,0000000000;0,0309506620
-0,3206402960;-1,5936214905;1,9399785228;2,5106067243;-0,3206402960;-0,0000000000;0,3206402960
0,0346400630;-2,0681994293;0,1071972985;2,0709756493;0,0346400630;-0,0000000000;0,0346400630
-0,0065639740;-0,4477020469;0,5307914947;0,6943894683;-0,0065639740;-0,0000000000;0,0065639740
-0,0298811940;0,4336386718;0,9101469391;1,0081715868;-0,0298811940;0,0000000000;0,0298811940
0,0224861710;-0,3785247201;0,3295929848;0,5019088556;0,0224861710;-0,0000000000;0,0224861710
-0,0116348020;-1,5222034583;0,0980076376;1,5253553244;-0,0116348020;0,0000000000;0,0116348020
-0,2730399070;0,6485089859;-1,9445400731;2,0498292614;-0,2730399070;-0,0000000000;0,2730399070
0,4876329900;-1,3646793945;1,0692396712;1,7336733615;0,4876329900;-0,0000000000;0,4876329900
0,1110617220;2,8610914955;0,4271519204;2,8928019823;0,1110617220;0,0000000000;0,1110617220
0,0518851500;-1,4485314637;0,2026460953;1,4626376315;0,0518851500;0,0000000000;0,0518851500
0,0957950950;0,1522108339;-1,0463630912;1,0573759296;0,0957950950;0,0000000000;0,0957950950
0,0788144390;-0,0703696886;-0,1250510617;0,1434909792;0,0788144390;-0,0000000000;0,0788144390
0,1057612150;-1,6876705712;-2,0582893471;2,6617263183;0,1057612150;0,0000000000;0,1057612150
-0,1405049860;-0,5846331490;0,5969560660;0,8355551829;-0,1405049860;-0,0000000000;0,1405049860
-0,0854915450;-3,6759148639;-2,9950373897;4,7415819146;-0,0854915450;0,0000000000;0,0854915450
-0,0875261350;0,9767672995;0,2602996924;1,0108562149;-0,0875261350;-0,0000000000;0,0875261350
-0,0080676750;-0,1834728371;-1,1599514135;1,1743719869;-0,0080676750;-0,0000000000;0,0080676750
0,0335212280;2,0284172785;-0,5913085833;2,1128470121;0,0335212280;0,0000000000;0,0335212280
0,0068835520;-0,1112434565;-0,3178918085;0,3367941635;0,0068835520;-0,0000000000;0,0068835520
0,0645193160;3,1785175016;-0,2724417686;3,1901720997;0,0645193160;-0,0000000000;0,0645193160
0,0033843980;0,2166529824;1,3891153712;1,4059089690;0,0033843980;0,0000000000;0,0033843980
-0,0146178150;0,7105978910;0,3340849048;0,7852146753;-0,0146178150;-0,0000000000;0,0146178150
0,0327302520;-1,4144155420;2,7228473176;3,0683006438;0,0327302520;-0,0000000000;0,0327302520
0,0016461120;-0,0295013006;-2,3779542138;2,3781372058;0,0016461120;-0,0000000000;0,0016461120
-0,0019609800;3,3128445670;1,5938337471;3,6763086294;-0,0019609800;0,0000000000;0,0019609800
0,0125641010;-1,3681035632;-1,1536757853;1,7896019606;0,0125641010;-0,0000000000;0,0125641010
-0,3040682670;1,1042635016;0,7498355826;1,3347851070;-0,3040682670;0,0000000000;0,3040682670
-0,2677329180;-0,6881660098;2,4921549987;2,5854224016;-0,2677329180;-0,0000000000;0,2677329180
-0,2097178550;2,5909345746;3,1669069526;4,0917284387;-0,2097178550;0,0000000000;0,2097178550
-0,0658540500;-0,7225032236;1,7945898705;1,9345706788;-0,0658540500;-0,0000000000;0,0658540500
-0,0072666900;-0,2909832628;-0,2130418580;0,3606356783;-0,0072666900;0,0000000000;0,0072666900
-0,0371952430;0,4771888319;2,1677770551;2,2196771256;-0,0371952430;-0,0000000000;0,0371952430
-0,0748933260;0,5739546228;-0,5001569222;0,7613020792;-0,0748933260;0,0000000000;0,0748933260
-0,0120965150;-1,1502284973;0,8639726652;1,4385667737;-0,0120965150;0,0000000000;0,0120965150
0,0464759430;-0,9436417442;-1,5038250904;1,7753730999;0,0464759430;0,0000000000;0,0464759430
0,0681374000;0,6630015661;2,3403468488;2,4324461863;0,0681374000;-0,0000000000;0,0681374000
